a,b,c
16.960907438146435,23.219616611829405,28.754529673178716
93.04006758191473,23.157943867439684,95.87880130568355
81.00391757687729,54.160467866447945,97.44224413627833
63.706971894531925,59.70105354932861,87.30861390991431
87.27459842858406,58.4285345759433,105.02737349645
80.56353561301233,10.057196902377733,81.18885687089272
19.470435829717548,87.86862540040765,89.99996222863827
89.3633408505078,27.2944042162819,93.43870284569357
54.394881949649424,13.821977206997612,56.12352658401874
80.93657536124219,88.98605990702875,120.28818765358196
89.71303869242583,95.60949832474559,131.10913576611748
32.48234402221452,86.35063410927961,92.25797897337758
11.895140528239999,81.14209139776293,82.00934925110361
23.565581091652227,65.86895608326316,69.95752988553903
43.28367107399937,55.53487969030479,70.41021974016839
81.98346182632682,9.611689231229605,82.54497309289356
86.212327742378,41.43686809399917,95.65343429380194
1.6882609225878795,37.896163184219084,37.933750263158785
51.56398295517901,26.715624592272295,58.07382315258068
42.32368931172912,72.6185912551699,84.05209380402853
22.988673236602295,50.09169777279831,55.11494609396476
12.866671366034598,9.023575374857145,15.715474685394105
34.423901968959164,22.79813699303132,41.288740318899706
94.3480606873394,68.64261760229999,116.6763279622626
32.99709027005477,8.536955089539719,34.08353808645695
52.36027155259325,85.2694844908281,100.06239564588128
70.59887693062261,50.01950617438346,86.5225544109418
36.9993306355501,48.57807115533815,61.06373280967888
97.20642618937511,59.64837068129224,114.04831176936936
96.282282199269,82.64341562658977,126.88661084578206
25.926447286711053,35.43311158231711,43.905421821405405
50.22760208334616,68.12359910334729,84.63827010186668
30.786952671860195,57.007464435583316,64.78956286465943
29.199208943369293,27.43579874677271,40.06640557614262
4.651807788098747,87.98436864916064,88.1072553328545
61.34686906400979,79.94517613908589,100.77038023083087
50.765223299657286,66.18673163118413,83.4133762695316
6.096396373748946,85.20759118032994,85.42540397036528
28.585999959424534,86.86212589502044,91.4450015511105
90.91832271069872,71.12793469478845,115.43536935650548
24.71662717603027,83.86431950800353,87.43074828399548
15.344592337031086,70.04967470525908,71.71062292507497
49.45582326747874,68.33393640426974,84.35286195243688
98.57939495694947,62.24252644330325,116.58485839989487
24.96347187963854,75.51894731620648,79.53795529200806
67.54141919318198,16.701905424014296,69.57583597357527
76.40034191754305,88.20620516069391,116.69338830442756
24.52611685524757,87.31250924677796,90.6918115320559
73.0934185125741,3.8954810204213555,73.19714886684298
37.41053013920607,82.7558583059115,90.81893992579161
63.59827722876437,13.758116879871075,65.06939869513903
63.71944136532858,34.17676657165505,72.30642143823012
54.04169372340109,74.60731737286918,92.12359342790486
9.938687235386421,16.915229708782512,19.618932184594335
83.69494706333455,81.97873538778715,117.15526970527274
32.75722643220185,83.38128361781645,89.58501181160435
19.46533252958557,51.23930564232278,54.812093676438906
5.036739013921627,1.6322012999665243,5.294603004756128
59.49840137563594,29.416775184316364,66.3732357844703
68.07887182238596,62.07576491919848,92.13106630725844
2.642195063857759,98.13743162471492,98.17299364209624
51.69721277162882,63.54953917465017,81.92158285620133
23.42308174459586,26.72055452535182,35.533488325188664
64.87210625053554,63.76656460686152,90.9646356071513
18.262276471494154,54.45855259186969,57.4390519796656
69.40283607214413,78.20469411996322,104.5596855257987
39.286799283753204,11.591083243868882,40.961027925678444
93.73626888493672,76.34176234770078,120.89066458094264
14.614573470453331,54.585391288934915,56.50797023331673
34.76556875397559,96.33620838204047,102.41733162026497
12.233878602818319,34.84534443782992,36.930553944660794
92.54466820957772,63.62956742026086,112.30867047610505
87.85659598471712,93.27078244549173,128.13360338340627
26.536221143800404,11.148463071077247,28.782968252768036
66.33842055738373,93.78562023640866,114.87614463053754
81.90499781992037,69.10068650778052,107.16031701953723
55.96488034834677,7.715868851412019,56.4942693070453
53.43540725724464,30.79539312773481,61.674135475410836
24.943376799144716,71.10903677588287,75.35693171393042
10.217174012784023,7.667709545408398,12.774365521631838
89.82436003737935,58.63487555745105,107.26818861042878
90.14138765916971,35.24242263834272,96.78583637361555
63.67704427005353,62.470636258980235,89.20395933798103
34.56394931382137,5.528461347438772,35.003292374268696
35.57174788665343,87.28214380908526,94.25243697444364
72.8696122081537,97.3754079485623,121.62216268639376
89.81391573530513,96.91890767328346,132.13558992296865
88.82155600224661,75.21553134254955,116.3900552702089
78.20767903990476,13.878537772932566,79.42955917996444
64.5611329692745,76.06805639697323,99.77218597529796
9.329856534509835,3.4341047294213496,9.941795524308974
17.001242695366763,3.190231601370728,17.297971871209242
89.95686466418084,33.037411695804586,95.83166528746035
61.036476906299406,49.37567585006191,78.50738104652076
1.9105081100463353,77.27033436297152,77.29394939970379
11.045682743737178,68.646242284044,69.5292290119412
66.68667514169752,45.144367931298085,80.53028372836341
1.50109680077565,28.08903996188492,28.129121166251654
16.919997090332366,99.7153255156134,101.14065673220438
55.324645147292024,43.19194892136132,70.18803895464859
69.49762457157664,45.68731540863787,83.1700102821935
65.54416469075746,17.19875829797525,67.76307853102092
23.20266163659542,79.68614532624301,82.99545327292006
71.50574291340605,69.67454035236737,99.83793288581144
24.48765966218321,22.85619166608728,33.49702931914757
33.21457011776751,9.155723515968427,34.45337343728407
74.9026491066844,68.3694309053966,101.4139335866965
65.31365700567426,65.7966102138324,92.7095879997633
85.07311763892362,28.052693172822725,89.57895366130748
66.10367633773399,95.13549266279063,115.84670038268582
57.26255173021169,15.954731286309123,59.44369841348619
10.273802014981156,43.80114530321759,44.989902619550215
37.40386450288392,94.41797609659228,101.55689681122976
27.25503440049082,42.55300437568611,50.533108766125785
25.154974694529272,64.21406881874447,68.96534917000608
97.32804492049212,40.36184539831663,105.36520721757702
39.91667474200928,28.147305032518332,48.842724156756375
89.31260896253421,98.41378714802299,132.89851624646124
63.48272397372902,41.524066625189256,75.85713118895168
79.6863190506232,89.51582116423431,119.84569947455309
50.76107221741402,23.765505983217533,56.048958307000404
58.113484578009555,22.097365698483248,62.17290937869209
49.75925168806753,4.082274205566625,49.92642678227519
20.329055792006404,65.51501571221262,68.59655817288484
72.52275941088902,37.48410802865235,81.63705645889844
28.796463881644723,86.57146673412407,91.23516418894866
3.4072806767139303,47.84778076246416,47.968945011358585
64.90175729480961,96.85114936355745,116.5863767041265
18.533957261297846,19.367026054608992,26.806515438667496
94.10539985093851,86.99369362760547,128.15509748768756
95.43892912325614,77.88308842638243,123.18427113485558
91.5715746318244,77.32126261976114,119.84961799549409
37.64571132528899,84.63353958357187,92.62848160059096
2.5302050363578754,76.3413751033569,76.38329326624671
92.90353769618481,62.995811841510125,112.24767091586969
43.39023068341412,13.99324289055637,45.59082106470554
96.69882708532329,4.22009176963394,96.79086906429441
96.39837773183604,92.16393693375299,133.36730671517117
85.44793609126864,62.048381137553065,105.59995920476761
30.150440314888982,79.85719180664145,85.35935879810957
39.1246751315906,48.67071279974246,62.44660510057787
85.26253048016883,12.613510707277053,86.19048529996981
32.37527851047149,13.393393428052493,35.036290416498105
17.779781921923156,68.87096343566816,71.12896913176998
56.12332498337666,43.600283595046804,71.06906736941339
93.67932264191731,20.851947943333336,95.9719710315461
69.90694987082233,49.66786012740225,85.7547547945702
57.43605583884713,7.3566847704382745,57.905278871056
10.620472883306086,58.61516878952548,59.56955981446901
61.885715443217805,27.63034703907467,67.77372539132425
99.01533116032206,79.95835096308163,127.26890308918193
14.86831750841588,31.725833933433805,35.037057586259806
52.314635584009935,46.06679475909832,69.70631732966996
87.85993412086759,2.150433450901963,87.88624686348798
74.33609315766624,8.17224189166133,74.78395739382249
70.00455835853153,39.8568620842618,80.5556183402307
70.54592431472382,48.51394463699523,85.61734790134636
36.58962397075576,60.40203426381107,70.62015523579589
30.06559258218484,29.87459529222102,42.38432848579676
81.12675439237285,69.80320672652772,107.02353922173734
81.2012260732389,86.15211732173125,118.38845566529956
86.84015953943026,78.20524790044163,116.86434061767187
91.41081470309067,4.922263709487357,91.54324510693573
51.62289748723284,48.57018777852507,70.88008666627417
50.65011317403276,11.388087663399311,51.914569295830574
80.03122271771073,24.96245657039022,83.83388842061686
65.34642914699874,98.6795967334475,118.35463072368377
70.49472084851263,15.107058747249809,72.0952764853744
79.783474274174,50.38992719168425,94.36391010148436
89.11052883993906,62.19741769749379,108.67016664370276
34.461520528302046,70.54403208386628,78.51150781746674
38.18271231135446,56.4052196652045,68.11364272252389
10.30421204424603,1.9673138944991821,10.490334113472006
58.24973395862122,33.319669516155194,67.10612403436777
4.5582851058774665,52.25345269508643,52.45189492920251
47.09420379511356,9.698783415338502,48.082537691279704
54.72181883605008,35.71206618970889,65.34392954409488
29.367583960700156,4.2871077703452904,29.678852415875653
59.492492796332066,8.779271218347054,60.13677994577794
4.019524743965894,40.29540434395801,40.49538480383196
4.6974706861722275,14.138859650262974,14.898777904824335
82.43745550530616,57.18654397789426,100.33062783778922
36.65887349971503,69.25703194458931,78.36076492762162
13.578990752536594,80.2580832117992,81.39870337228695
52.702082745425635,20.8148741802362,56.66364366015262
77.22936175676247,17.580775643647907,79.20516390734363
22.366281722187473,11.352216193105624,25.082331840785198
62.66615710608102,64.00659470482003,89.57617658814829
9.449399034383031,70.94109692220322,71.56766291165606
6.116490395692162,4.127028337738562,7.378605400825523
53.60410852524665,93.6850123781253,107.93647203367317
54.52287703940055,6.145157081495769,54.868087958392074
64.10556024832245,54.58833719480597,84.19863070409836
72.8830420385435,71.19699142564073,101.8869442316083
97.60935586679092,87.22594325086247,130.90436023575575
52.113734481818334,71.69460628111035,88.63384168276184
32.97269082118335,80.37108022390939,86.87179563211197
79.72343328210167,34.6055690617378,86.91013303621402
27.81239287494535,81.66768626090472,86.27363546669328
44.458170649857976,8.93136979208284,45.34642548090007
8.76718175288433,89.58684894999223,90.01481533990298
3.5097235981302934,55.21164523921989,55.32308676996201
96.30219305311458,81.91247922628688,126.4269221322588
83.76203193070837,45.77951016731171,95.45596652027575
69.9014464032761,64.71419182445598,95.25827435326848
41.48634149701272,53.11386343267521,67.39583829548849
18.156137687013732,73.42736265377786,75.63876599997657
16.487267224437517,9.081368221028368,18.822891098232375
25.77404691829494,6.974856315065816,26.70112572837112
55.373439805905925,25.463220167004497,60.947464403464984
71.74499634730617,16.794923331205645,73.68455706982333
66.3595402950554,87.30657309262797,109.66324039234601
28.71345579764834,22.70218474844639,36.60398525018959
95.53166278565621,97.610660326094,136.58015816321358
74.05179475288108,34.352683385339574,81.63194939419377
55.88105119862867,19.02967365318123,59.03236707443077
61.560353877200875,79.18015220710544,100.29543196490349
42.5404061803512,66.21206977458674,78.70021818155274
25.525367960614588,50.32137592886076,56.42504129283821
36.2412951864749,55.98099154282549,66.68810156925377
76.02676493597254,72.20097604895412,104.8477464185629
2.424955374345831,23.617019391798575,23.74118812359985
12.491191410184708,99.63705768961745,100.41699621025332
5.554261560153522,97.50452305253152,97.6625918004445
5.032151429578043,65.38224294834676,65.5756070575549
85.69059781708971,20.754702641985368,88.16822690747192
70.66212807862235,68.34259600069784,98.30486647523728
47.94320907964519,8.14764248893841,48.63060121962433
10.685581904449146,4.0345977183748,11.421892986095001
49.6699716365664,26.510605962610153,56.302027591216394
47.873705307276005,46.799672717192315,66.94849532501998
18.146985121091504,86.95897803542967,88.83229666034453
43.95131327455933,72.98973790686449,85.20105503027077
40.45196870533997,74.52794559879813,84.79844601945969
61.96915970716943,43.12384011035946,75.49730022111068
63.87427143589674,35.24756426214933,72.9541865685648
5.4850969674324075,37.73283753547567,38.12942849323522
38.08664884802065,98.77730680986973,105.8657128681594
62.960131655709404,4.970809949835766,63.156053784745346
50.810489599428685,86.8361181161224,100.60923050501287
85.79249427764391,58.28886544866695,103.7205086261746
66.21066953027555,44.42292649976945,79.7323595439849
17.130508281061537,72.80050838109851,74.78882493069344
7.986305992642555,49.18022520104558,49.82444815784393
64.59950854242524,87.4689005700844,108.73778124857148
3.6246197436205594,90.1694845371146,90.2423060984968
58.99178254607287,42.750371760472085,72.85344668319898
94.0827939010708,28.405951926270106,98.2775163151213
57.971943609712014,59.64268253074286,83.17449023198525
39.42882269444567,91.3239712160524,99.47210552582267
64.68553362579297,21.85555671156099,68.277987811782
46.36703615866015,62.67369177278479,77.9608471129485
55.01606214227756,63.52446178915953,84.03644649344317
94.20501606887599,73.57818921911282,119.53382358688587
39.22416114227665,14.02520082759872,41.656224931812545
96.1578658185675,71.86667150352677,120.04646447012698
90.6297135536503,90.99421954589846,128.42777335757197
20.383322344140346,18.788627778153955,27.72169481779838
7.86676878664138,24.516789167463887,25.747990256024835
10.977022136365239,97.16811431012232,97.78618232433072
2.803960739503423,18.916718318239486,19.12340000523688
10.349853114836911,85.58412424358833,86.20766660825859
68.61767056821932,49.73550778835544,84.74671350072661
8.04767619756267,25.475876365914527,26.716761944370784
32.578587399082366,87.20424022597862,93.09105150501759
84.642655785976,45.08522024526388,95.90128394900232
3.3039216378467606,51.96691803903933,52.0718394976139
81.63237977630465,36.564103570576805,89.44707428341465
28.903622702566594,59.70213429205781,66.33071870829706
12.698317934543969,17.188863385917255,21.37064114308431
69.97697937105092,39.71707212852431,80.46255936992614
63.26534183120852,96.97181991119346,115.78444340198988
87.86972933917824,26.555209837411628,91.79470847303456
73.7720333365847,66.01692978958793,98.99771674870864
80.54461210810001,33.193816358244796,87.1163818352735
28.921422684559342,77.57383944297347,82.78978956382949
18.56651483419256,13.956492411116633,23.22712107666055
75.31086041244498,97.01228346277593,122.81330888272964
80.87663918745913,45.92516459698029,93.00619070534059
99.06000905806665,24.36899587129993,102.01339791595846
41.84915001423122,8.276177985671254,42.65965868316504
37.82979049348553,17.806032603666534,41.81085799004661
77.8648831134577,52.45762090704575,93.8868575121127
34.73955048504877,34.36331446669735,48.863828636736834
93.1449752347529,83.05945322237834,124.79927556313453
85.98286243245816,43.65786484251879,96.43164311929286
43.47040871012682,25.62271298617536,50.45988361260249
75.33623571135824,62.09735367379898,97.6300657812244
75.69974453438356,70.97094447165914,103.76572787664652
11.209263014757328,17.537148882194035,20.813437204129595
90.3527377612771,17.59430241254345,92.0498598496605
51.01998487233786,4.630471266420754,51.22968007437419
82.81928914466643,73.9037994914984,110.99912717543081
32.68491050203056,66.7166482345587,74.29276227318239
89.65679962112385,47.98845669923158,101.69185657994636
39.53096619468215,84.57287444795051,93.35560176376082
2.0729274965495375,80.76134514205526,80.78794401122066
90.6328156655071,58.95008207527846,108.11761860187198
10.037381001827223,86.9588567708126,87.53623128889285
32.61205012145108,21.378279793640058,38.994572187154404
95.05613473802968,12.08004232037506,95.82064586401255
95.11010754681806,27.70521154018197,99.063168251644
57.770350924205324,6.651598752842171,58.15201812383335
63.55188400481013,53.58578327210217,83.12808267634678
45.39610667585366,93.72396353720119,104.13927137467452
30.02786639810839,4.895010526182455,30.424231929073972
33.53778999162168,13.088881486992653,36.001419084567466
67.5793271516268,45.76770380006009,81.61892041307969
75.48507841433032,93.45362673526259,120.13150050337082
79.366325328859,32.2994543926983,85.68703723593367
79.17219613666083,51.21624606015085,94.29390490162028
10.029404201820347,5.115713045988818,11.258750757184023
49.94761016555557,15.685976895246798,52.35278056042989
6.698317241647784,98.67638217292584,98.90346734370374
55.40335935004982,96.5467509471685,111.3140033676147
44.71151963596432,1.489058112506552,44.736308321313736
88.88271409307168,95.22936675690066,130.26422823427396
35.74058624265579,64.27287384373454,73.54176920023976
12.58963462633298,86.9239111574822,87.83088995870655
15.15617652323075,46.01924570775205,48.4508066219107
76.38955254002975,52.044006829345776,92.4334484054282
62.203588268309844,49.3958114454351,79.43067783801415
11.011144936156235,67.01956149706433,67.9180899029399
9.326573805384745,14.825474220874977,17.515126742936157
70.39594401445288,3.9673853973951174,70.50765263840124
8.203537630055159,31.4850642175279,32.53624591789266
82.36414586974527,70.76339551092802,108.58780165878994
70.91798048849313,20.983491760171887,73.95719628958018
9.053529283548077,67.66981089916682,68.27275957229983
9.398933694434,97.02129256461977,97.47549007572063
98.67731827161637,10.29617086315242,99.2130247282135
38.05280877985591,67.5876097042875,77.56353035786455
37.6935725596222,44.93127171115254,58.64831276250767
81.46715715849275,86.94608318337303,119.14914635202629
94.777609161002,18.537829155291206,96.57352798809006
98.61410531846421,69.56996927039029,120.68439166704285
75.58444034063523,83.97341367516292,112.98027184365898
38.24969896756066,94.5168077279283,101.96306397018077
9.266570953168207,68.64155480067494,69.26422151936858
77.93754467681624,50.2203016368343,92.71644712102244
56.2820207238447,62.16687677992017,83.85932521389057
42.99797891545065,87.0215934633931,97.06484389170777
90.72908412437886,57.490364917244136,107.41000309266596
12.008550748308982,4.0083189099868495,12.659854326131498
49.769885324795055,93.1639208551908,105.62460714414755
2.1240108319744877,69.26314835212455,69.29570795989285
47.3974035574185,67.9748251919474,82.867911303837
6.574024292501898,22.351840087374,23.298552544953182
12.76297371053912,66.22966155303307,67.44821396720019
12.635098430933382,39.99257615976169,41.941052207279135
65.27181990949029,65.47206472710772,92.44999585682801
74.85844304727691,11.552710000491082,75.74464736083895
58.7535077446188,66.12668515570057,88.45740874555467
96.25508229897964,99.941958851296,138.75675121383279
38.112187372846705,5.772991847195047,38.54693582129138
29.285496541904212,97.74024423791042,102.03330657874547
86.99131369075657,41.28388811156419,96.29043605286957
23.135988013425813,87.20459158338866,90.22147601642861
96.35903140462052,78.45616292176908,124.25953659033104
2.203292994291818,57.13460983768011,57.17707706172665
97.01800384405627,74.10647171588133,122.08301364261138
5.272831283107035,87.97304056883344,88.13091748453392
89.22316825610903,41.009891843452266,98.19666482457332
53.24240979954369,33.37628299476063,62.83892478240611
99.30351481581073,67.0917451707949,119.84360777628827
8.305859908804488,80.9767482521846,81.40160358569338
55.831574155730756,76.46622834288496,94.67971667518384
96.9609510262908,79.98355123700482,125.69325555655458
52.78668657284473,44.12274816648036,68.79862778502483
63.31046517539099,81.96558740132714,103.56916779992487
69.8791202094771,12.900696481690236,71.05997052464379
45.99956541200955,54.904420698124106,71.6271975599377
63.12824992832228,1.5701073893140354,63.14777253574904
58.84711688038692,33.13399716012676,67.53402796325129
90.2146430386079,37.27969195226839,97.61381690436794
5.4991916538043295,40.22109646931629,40.5952917225547
28.815355769630802,69.85125346229636,75.56138126307884
95.09073692357931,39.467252025764225,102.95587516569688
89.13611460520072,45.420668639630534,100.04141175824437
46.110018525785584,24.51686895655842,52.22270264819074
62.39312718235214,37.95192737130467,73.02911139258066
28.460737115132137,23.499693099051996,36.90865932117139
19.62399481265237,8.24639645307592,21.286245015697585
46.906142089058235,60.741410744756415,76.74441442178141
35.981870574579226,67.15306705694661,76.1854935351904
58.78195507323633,62.329544254951834,85.67549433333883
8.695729059533498,46.885910336256664,47.68547254601043
97.46508595895048,38.59879223774375,104.82990862916037
98.63486370348069,86.4700313076107,131.1712722060108
70.11800968795477,52.38909672848559,87.5280111657219
54.073540268067916,48.43900588534336,72.59672890897144
31.643234012346447,3.538564514837133,31.840472634459804
81.56570695098792,34.783534934989476,88.67276274588535
68.78838608283405,38.63936625979985,78.89767223968015
17.099076995144237,40.48345530879315,43.94642861285685
91.1817912648904,58.4370645535059,108.30055203878075
82.43118704939373,53.82665212596097,98.44901765615214
95.03019141590048,61.18260418655102,113.02233556067958
72.84623133044764,76.7234428926707,105.79725945578173
61.72810439764319,81.48558813289326,102.22651293030518
42.40606059277127,72.09418454642295,83.64117060641534
93.34011985204731,95.59684589953854,133.60813942247185
86.74032506054043,2.8050256849598014,86.78566794524026
5.476648340512751,20.382020582671064,21.10498614256991
3.6103304752279484,1.74872462283607,4.011548821449493
38.26987332092691,65.0999967013057,75.51551346915285
81.24477974740145,89.9050243460487,121.17601924005997
98.7403368021795,25.10474736105363,101.88180628488176
15.89127221924929,92.77641993483437,94.12755509770247
59.818940819861375,6.966471638666524,60.223229802979034
38.70819480647113,93.50916665374592,101.20419256855789
97.02152538364572,35.81064603672381,103.4194312367697
84.36977339043516,11.040662016472435,85.08909965274846
83.99454176640265,49.10130415944624,97.29347931236919
47.40062281970206,26.420880204330285,54.26676657464706
42.067130731428854,29.20241729423036,51.20961495463025
28.06730012113992,31.42170652770237,42.13189975782239
6.581174168441784,80.49956388543367,80.76813504829973
86.60751524925027,54.37696639085019,102.26297556555241
81.47719990387768,31.81946221644436,87.4700650503941
99.97204965532693,61.42304454778092,117.33371686691694
99.66704687031664,71.89891674809616,122.89415959027328
55.987738854660115,27.989776072619843,62.594364495959375
77.12975410287054,41.9413610510098,87.79565327953563
94.53180725836037,13.066723240357808,95.4306126972467
85.11509167706373,18.93378560393335,87.19556794063949
25.48746207257657,68.4306675425333,73.0230578873396
45.603869395699256,18.96239642186707,49.38912210112701
13.786782099998003,52.99117498303896,54.75527359767166
95.45105169861351,71.19557991052083,119.07860374209443
61.011288810637126,11.58081538637964,62.10066543402238
23.63563774484281,57.16390974326145,61.85754560877096
67.49836775617982,26.39971558643501,72.4774077405722
62.19469580533169,96.3297606485204,114.66299740072633
36.45810908525121,48.871019025272545,60.97188055686513
12.242201627763272,80.79326242774066,81.7154988628998
67.48574636368716,55.472427673469916,87.35854963455074
52.510462389475535,5.297840752627097,52.77703834999385
77.45952078182829,63.68198618380821,100.27648141047445
52.49618661008734,95.18893087845905,108.70502366673387
85.36596853153547,60.55957019448679,104.6652288272857
55.63877703867407,82.09969708325222,99.17678040509814
56.53285918200324,88.53643987149238,105.04601540472915
87.78870666317616,23.579897422944313,90.90032222203487
40.94480375502731,21.99243915091444,46.477352918861165
14.267507616613432,61.48711789624818,63.12073701072608
3.849484955020558,41.69181851086377,41.86915648973278
75.75858831168829,84.14626898380531,113.22525463373792
62.410645583993,90.10228921640311,109.60616407961341
70.70389704182314,35.988716550969094,79.33617570747109
22.083451989382162,24.450185338473723,32.94678155530617
14.500776083090207,78.27202600914232,79.60391047296467
2.439921901120311,28.205797519265474,28.31113266157624
35.7081683218531,82.43881753285416,89.84003517985184
59.40185099860867,42.95008711122752,73.30272767723544
39.832160464873496,67.08744002985557,78.02131514566324
44.31001728034918,10.45799606963215,45.52743473091015
90.5117107548811,62.762073142980725,110.14285092088419
35.47729123530674,45.72500019498568,57.87412060866422
51.88495942682127,59.07423785437194,78.62451648689357
78.58164826137316,17.633406566741478,80.53578378970538
40.25773544980574,73.95050074947403,84.19834811113877
62.58658332255948,86.41691067677962,106.70034143764578
86.37400716592778,22.45724020898679,89.24570999047448
95.00254174210657,10.475740996496011,95.57836620745496
15.560274611974755,3.340220018587303,15.914748372897307
92.73217489098795,64.55517854388333,112.98950100272782
49.71951301487428,61.102309572789295,78.77513700124699
26.566194441596878,55.12304385869293,61.19078894209583
46.45443986758787,23.962762515481565,52.27072766649328
98.02322495326223,39.69969359464595,105.75735578079959
